ปี,เดือน,จังหวัด,อำเภอ,อปท.,ขยะมูลฝอยชุมชน(ตัน)
2564,สิงหาคม,นนทบุรี,บางบัวทอง,เทศบาลเมืองบางรักพัฒนา,1572.82
2564,สิงหาคม,นนทบุรี,บางบัวทอง,เทศบาลเมืองพิมลราช,1187.73
2564,สิงหาคม,นนทบุรี,บางบัวทอง,เทศบาลเมืองใหม่บางบัวทอง,1818.05
2564,สิงหาคม,นนทบุรี,บางบัวทอง,อบต.บางรักใหญ่,202.91
2564,สิงหาคม,นนทบุรี,บางบัวทอง,อบต.ละหาร,5369.07
2564,สิงหาคม,นนทบุรี,บางบัวทอง,อบต.ลำโพ,588.1
2564,สิงหาคม,นนทบุรี,บางใหญ่,เทศบาลเมืองบางแม่นาง,886.12
2564,สิงหาคม,นนทบุรี,บางใหญ่,เทศบาลตำบลบางม่วง,248.53
2564,สิงหาคม,นนทบุรี,บางใหญ่,เทศบาลตำบลบางเลน,700.0
2564,สิงหาคม,นนทบุรี,บางใหญ่,เทศบาลตำบลบางใหญ่,426.0
2564,สิงหาคม,นนทบุรี,บางใหญ่,เทศบาลตำบลบ้านบางม่วง,817.56
2564,สิงหาคม,นนทบุรี,บางใหญ่,เทศบาลตำบลเสาธงหิน,2123.3
2564,สิงหาคม,นนทบุรี,บางใหญ่,อบต.บางใหญ่,318.07
2564,สิงหาคม,นนทบุรี,บางใหญ่,อบต.บ้านใหม่,268.59
2564,สิงหาคม,นนทบุรี,ปากเกร็ด,เทศบาลนครปากเกร็ด,10809.4
2564,สิงหาคม,นนทบุรี,ปากเกร็ด,เทศบาลตำบลบางพลับ,419.63
2564,สิงหาคม,นนทบุรี,ปากเกร็ด,อบต.เกาะเกร็ด,90.0
2564,สิงหาคม,นนทบุรี,ปากเกร็ด,อบต.คลองข่อย,417.35
2564,สิงหาคม,นนทบุรี,ปากเกร็ด,อบต.คลองพระอุดม,199.96
2564,สิงหาคม,นนทบุรี,ปากเกร็ด,อบต.ท่าอิฐ,713.38
2564,สิงหาคม,นนทบุรี,ปากเกร็ด,อบต.บางตะไนย์,362.95
2564,สิงหาคม,นนทบุรี,ปากเกร็ด,อบต.อ้อมเกร็ด,268.72
2564,สิงหาคม,นนทบุรี,เมืองนนทบุรี,เทศบาลนครนนทบุรี,14520.25
2564,สิงหาคม,นนทบุรี,เมืองนนทบุรี,เทศบาลเมืองไทรม้า,929.25
2564,สิงหาคม,นนทบุรี,เมืองนนทบุรี,เทศบาลเมืองบางกร่าง,969.14
2564,สิงหาคม,นนทบุรี,เมืองนนทบุรี,เทศบาลเมืองบางศรีเมือง,1263.92
2564,สิงหาคม,นนทบุรี,เมืองนนทบุรี,อบต.บางไผ่,486.37
2564,สิงหาคม,นนทบุรี,เมืองนนทบุรี,อบต.บางรักน้อย,876.19
2564,กันยายน,นนทบุรี,ไทรน้อย,เทศบาลตำบลไทรน้อย,160.4
2564,กันยายน,นนทบุรี,ไทรน้อย,อบต.ขุนศรี,132.49
2564,กันยายน,นนทบุรี,ไทรน้อย,อบต.คลองขวาง,171.36
2564,กันยายน,นนทบุรี,ไทรน้อย,อบต.ทวีวัฒนา,242.89
2564,กันยายน,นนทบุรี,ไทรน้อย,อบต.ไทรน้อย,8000.0
2564,กันยายน,นนทบุรี,ไทรน้อย,อบต.ไทรใหญ่,146.03
2564,กันยายน,นนทบุรี,ไทรน้อย,อบต.ราษฎร์นิยม,563.87
2564,กันยายน,นนทบุรี,ไทรน้อย,อบต.หนองเพรางาย,250.0
2564,กันยายน,นนทบุรี,บางกรวย,เทศบาลเมืองบางกรวย,1537.73
2564,กันยายน,นนทบุรี,บางกรวย,เทศบาลตำบลบางสีทอง,447.93
2564,กันยายน,นนทบุรี,บางกรวย,เทศบาลตำบลปลายบาง,1516.23
2564,กันยายน,นนทบุรี,บางกรวย,เทศบาลตำบลศาลากลาง,635.0
2564,กันยายน,นนทบุรี,บางกรวย,อบต.บางขนุน,391.43
2564,กันยายน,นนทบุรี,บางกรวย,อบต.บางขุนกอง,580.0
2564,กันยายน,นนทบุรี,บางกรวย,อบต.มหาสวัสดิ์,249.91
2564,กันยายน,นนทบุรี,บางบัวทอง,เทศบาลเมืองบางคูรัด,1037.96
2564,กันยายน,นนทบุรี,บางบัวทอง,เทศบาลเมืองบางบัวทอง,1820.01
2564,กันยายน,นนทบุรี,บางบัวทอง,เทศบาลเมืองบางรักพัฒนา,1564.55
2564,กันยายน,นนทบุรี,บางบัวทอง,เทศบาลเมืองพิมลราช,1267.96
2564,กันยายน,นนทบุรี,บางบัวทอง,เทศบาลเมืองใหม่บางบัวทอง,1611.39
2564,กันยายน,นนทบุรี,บางบัวทอง,อบต.บางรักใหญ่,184.38
2564,กันยายน,นนทบุรี,บางบัวทอง,อบต.ละหาร,5243.17
2564,กันยายน,นนทบุรี,บางบัวทอง,อบต.ลำโพ,574.45
2564,กันยายน,นนทบุรี,บางใหญ่,เทศบาลเมืองบางแม่นาง,894.6
2564,กันยายน,นนทบุรี,บางใหญ่,เทศบาลตำบลบางม่วง,241.61
2564,กันยายน,นนทบุรี,บางใหญ่,เทศบาลตำบลบางเลน,660.0
2564,กันยายน,นนทบุรี,บางใหญ่,เทศบาลตำบลบางใหญ่,422.01
2564,กันยายน,นนทบุรี,บางใหญ่,เทศบาลตำบลบ้านบางม่วง,729.65
2564,กันยายน,นนทบุรี,บางใหญ่,เทศบาลตำบลเสาธงหิน,2260.48
2564,กันยายน,นนทบุรี,บางใหญ่,อบต.บางใหญ่,318.07
2564,กันยายน,นนทบุรี,บางใหญ่,อบต.บ้านใหม่,252.39
2564,กันยายน,นนทบุรี,ปากเกร็ด,เทศบาลนครปากเกร็ด,10806.74
2564,กันยายน,นนทบุรี,ปากเกร็ด,เทศบาลตำบลบางพลับ,422.59
2564,กันยายน,นนทบุรี,ปากเกร็ด,อบต.เกาะเกร็ด,91.0
2564,กันยายน,นนทบุรี,ปากเกร็ด,อบต.คลองข่อย,429.32
2564,กันยายน,นนทบุรี,ปากเกร็ด,อบต.คลองพระอุดม,125.45
