,ปี,เดือน,จังหวัด,อำเภอ,อปท,ขยะรีไซเคิลลงถัง(ตัน)
1856,2567,มิถุนายน,นนทบุรี,บางใหญ่,เทศบาลตำบลบางม่วง,0.078
1857,2567,มิถุนายน,นนทบุรี,บางใหญ่,เทศบาลตำบลบางเลน,4.0
1858,2567,มิถุนายน,นนทบุรี,บางใหญ่,เทศบาลตำบลบางใหญ่,1.256
1859,2567,มิถุนายน,นนทบุรี,บางใหญ่,อบต.บางใหญ่,13.0
1860,2567,มิถุนายน,นนทบุรี,บางใหญ่,อบต.บ้านใหม่,4.0
1861,2567,มิถุนายน,นนทบุรี,ปากเกร็ด,เทศบาลนครปากเกร็ด,100.0
1862,2567,มิถุนายน,นนทบุรี,ปากเกร็ด,เทศบาลตำบลบางพลับ,10.461
1863,2567,มิถุนายน,นนทบุรี,ปากเกร็ด,อบต.เกาะเกร็ด,9.029
1864,2567,มิถุนายน,นนทบุรี,ปากเกร็ด,อบต.คลองข่อย,3.0
1865,2567,มิถุนายน,นนทบุรี,ปากเกร็ด,อบต.คลองพระอุดม,2.0
1866,2567,มิถุนายน,นนทบุรี,ปากเกร็ด,อบต.ท่าอิฐ,9.0
1867,2567,มิถุนายน,นนทบุรี,ปากเกร็ด,อบต.บางตะไนย์,0.1
1868,2567,มิถุนายน,นนทบุรี,ปากเกร็ด,อบต.อ้อมเกร็ด,0.0
1869,2567,มิถุนายน,นนทบุรี,เมืองนนทบุรี,เทศบาลนครนนทบุรี,0.711
1870,2567,มิถุนายน,นนทบุรี,เมืองนนทบุรี,เทศบาลเมืองไทรม้า,0.0
1871,2567,มิถุนายน,นนทบุรี,เมืองนนทบุรี,เทศบาลเมืองบางศรีเมือง,366.01
1872,2567,มิถุนายน,นนทบุรี,เมืองนนทบุรี,อบต.บางไผ่,0.0
1873,2567,มิถุนายน,นนทบุรี,เมืองนนทบุรี,อบต.บางรักน้อย,1.0
1874,2567,กรกฎาคม,นนทบุรี,ไทรน้อย,เทศบาลตำบลไทรน้อย,0.007
1875,2567,กรกฎาคม,นนทบุรี,ไทรน้อย,อบต.ขุนศรี,0.167
1876,2567,กรกฎาคม,นนทบุรี,ไทรน้อย,อบต.คลองขวาง,0.0
1877,2567,กรกฎาคม,นนทบุรี,ไทรน้อย,อบต.ทวีวัฒนา,0.0
1878,2567,กรกฎาคม,นนทบุรี,ไทรน้อย,อบต.ไทรน้อย,0.0
1879,2567,กรกฎาคม,นนทบุรี,ไทรน้อย,อบต.ไทรใหญ่,0.0
1880,2567,กรกฎาคม,นนทบุรี,ไทรน้อย,อบต.ราษฎร์นิยม,0.0
1881,2567,กรกฎาคม,นนทบุรี,ไทรน้อย,อบต.หนองเพรางาย,20.0
1882,2567,กรกฎาคม,นนทบุรี,บางกรวย,เทศบาลเมืองบางกรวย,68.32
1883,2567,กรกฎาคม,นนทบุรี,บางกรวย,เทศบาลตำบลบางสีทอง,0.0
1884,2567,กรกฎาคม,นนทบุรี,บางกรวย,เทศบาลตำบลศาลากลาง,4.5
1885,2567,กรกฎาคม,นนทบุรี,บางกรวย,อบต.บางขนุน,0.485
1886,2567,กรกฎาคม,นนทบุรี,บางกรวย,อบต.บางขุนกอง,0.0
1887,2567,กรกฎาคม,นนทบุรี,บางกรวย,อบต.มหาสวัสดิ์,11.7
1888,2567,กรกฎาคม,นนทบุรี,บางบัวทอง,เทศบาลนครบางบัวทอง,136.89
1889,2567,กรกฎาคม,นนทบุรี,บางบัวทอง,เทศบาลเมืองบางคูรัด,308.464
1890,2567,กรกฎาคม,นนทบุรี,บางบัวทอง,เทศบาลเมืองบางรักพัฒนา,0.0
1891,2567,กรกฎาคม,นนทบุรี,บางบัวทอง,เทศบาลเมืองพิมลราช,0.0
1892,2567,กรกฎาคม,นนทบุรี,บางบัวทอง,เทศบาลเมืองใหม่บางบัวทอง,5.0
1893,2567,กรกฎาคม,นนทบุรี,บางบัวทอง,อบต.บางรักใหญ่,18.0
1894,2567,กรกฎาคม,นนทบุรี,บางบัวทอง,อบต.ละหาร,8.0
1895,2567,กรกฎาคม,นนทบุรี,บางใหญ่,เทศบาลเมืองบางแม่นาง,0.0
1896,2567,กรกฎาคม,นนทบุรี,บางใหญ่,เทศบาลเมืองเสาธงหิน,0.921
1897,2567,กรกฎาคม,นนทบุรี,บางใหญ่,เทศบาลตำบลบางม่วง,0.057
1898,2567,กรกฎาคม,นนทบุรี,บางใหญ่,เทศบาลตำบลบางเลน,4.0
1899,2567,กรกฎาคม,นนทบุรี,บางใหญ่,เทศบาลตำบลบางใหญ่,17.935
1900,2567,กรกฎาคม,นนทบุรี,บางใหญ่,อบต.บางใหญ่,11.0
1901,2567,กรกฎาคม,นนทบุรี,บางใหญ่,อบต.บ้านใหม่,8.0
1902,2567,กรกฎาคม,นนทบุรี,ปากเกร็ด,เทศบาลนครปากเกร็ด,100.0
1903,2567,กรกฎาคม,นนทบุรี,ปากเกร็ด,เทศบาลตำบลบางพลับ,10.045
1904,2567,กรกฎาคม,นนทบุรี,ปากเกร็ด,อบต.เกาะเกร็ด,13.701
1905,2567,กรกฎาคม,นนทบุรี,ปากเกร็ด,อบต.คลองข่อย,3.0
1906,2567,กรกฎาคม,นนทบุรี,ปากเกร็ด,อบต.คลองพระอุดม,2.0
1907,2567,กรกฎาคม,นนทบุรี,ปากเกร็ด,อบต.ท่าอิฐ,10.0
1908,2567,กรกฎาคม,นนทบุรี,ปากเกร็ด,อบต.บางตะไนย์,0.1
1909,2567,กรกฎาคม,นนทบุรี,ปากเกร็ด,อบต.อ้อมเกร็ด,0.0
1910,2567,กรกฎาคม,นนทบุรี,เมืองนนทบุรี,เทศบาลนครนนทบุรี,0.0
1911,2567,กรกฎาคม,นนทบุรี,เมืองนนทบุรี,เทศบาลเมืองไทรม้า,0.0
1912,2567,กรกฎาคม,นนทบุรี,เมืองนนทบุรี,เทศบาลเมืองบางศรีเมือง,378.175
1913,2567,กรกฎาคม,นนทบุรี,เมืองนนทบุรี,อบต.บางไผ่,0.0
1914,2567,กรกฎาคม,นนทบุรี,เมืองนนทบุรี,อบต.บางรักน้อย,0.0
1915,2567,สิงหาคม,นนทบุรี,ไทรน้อย,เทศบาลตำบลไทรน้อย,0.01
1916,2567,สิงหาคม,นนทบุรี,ไทรน้อย,อบต.ขุนศรี,0.0
1917,2567,สิงหาคม,นนทบุรี,ไทรน้อย,อบต.คลองขวาง,0.0
1918,2567,สิงหาคม,นนทบุรี,ไทรน้อย,อบต.ทวีวัฒนา,0.0
1919,2567,สิงหาคม,นนทบุรี,ไทรน้อย,อบต.ไทรน้อย,0.0
1920,2567,สิงหาคม,นนทบุรี,ไทรน้อย,อบต.ไทรใหญ่,0.0
1921,2567,สิงหาคม,นนทบุรี,ไทรน้อย,อบต.ราษฎร์นิยม,0.0
1922,2567,สิงหาคม,นนทบุรี,ไทรน้อย,อบต.หนองเพรางาย,20.0
1923,2567,สิงหาคม,นนทบุรี,บางกรวย,เทศบาลเมืองบางกรวย,179.09
1924,2567,สิงหาคม,นนทบุรี,บางกรวย,เทศบาลตำบลบางสีทอง,0.677
1925,2567,สิงหาคม,นนทบุรี,บางกรวย,เทศบาลตำบลศาลากลาง,4.5
