,ปี,เดือน,จังหวัด,อำเภอ,อปท,ขยะติดเชื้อ (ตัน),ขยะกำจัดถูกต้อง(ตัน)
1480,2565,กันยายน,นนทบุรี,เมืองนนทบุรี,เทศบาลเมืองบางศรีเมือง,0.0,0.0
1481,2565,กันยายน,นนทบุรี,เมืองนนทบุรี,อบต.บางไผ่,0.0,0.0
1482,2565,กันยายน,นนทบุรี,เมืองนนทบุรี,อบต.บางรักน้อย,0.0,0.0
1483,2565,ตุลาคม,นนทบุรี,ไทรน้อย,เทศบาลตำบลไทรน้อย,0.0,0.0
1484,2565,ตุลาคม,นนทบุรี,ไทรน้อย,อบต.ขุนศรี,0.0,0.0
1485,2565,ตุลาคม,นนทบุรี,ไทรน้อย,อบต.คลองขวาง,0.0,0.0
1486,2565,ตุลาคม,นนทบุรี,ไทรน้อย,อบต.ทวีวัฒนา,0.04,0.04
1487,2565,ตุลาคม,นนทบุรี,ไทรน้อย,อบต.ไทรน้อย,0.0,0.0
1488,2565,ตุลาคม,นนทบุรี,ไทรน้อย,อบต.ไทรใหญ่,0.0,0.0
1489,2565,ตุลาคม,นนทบุรี,ไทรน้อย,อบต.ราษฎร์นิยม,0.0,0.0
1490,2565,ตุลาคม,นนทบุรี,ไทรน้อย,อบต.หนองเพรางาย,0.06,0.06
1491,2565,ตุลาคม,นนทบุรี,บางกรวย,เทศบาลเมืองบางกรวย,0.0,0.0
1492,2565,ตุลาคม,นนทบุรี,บางกรวย,เทศบาลตำบลบางสีทอง,1.13,1.13
1493,2565,ตุลาคม,นนทบุรี,บางกรวย,เทศบาลตำบลศาลากลาง,0.0,0.0
1494,2565,ตุลาคม,นนทบุรี,บางกรวย,อบต.บางขนุน,0.7,0.7
1495,2565,ตุลาคม,นนทบุรี,บางกรวย,อบต.บางขุนกอง,0.0,0.0
1496,2565,ตุลาคม,นนทบุรี,บางกรวย,อบต.มหาสวัสดิ์,0.0,0.0
1497,2565,ตุลาคม,นนทบุรี,บางบัวทอง,เทศบาลเมืองบางคูรัด,0.0,0.0
1498,2565,ตุลาคม,นนทบุรี,บางบัวทอง,เทศบาลเมืองบางบัวทอง,2.5,2.5
1499,2565,ตุลาคม,นนทบุรี,บางบัวทอง,เทศบาลเมืองบางรักพัฒนา,0.0,0.0
1500,2565,ตุลาคม,นนทบุรี,บางบัวทอง,เทศบาลเมืองพิมลราช,0.0,0.0
1501,2565,ตุลาคม,นนทบุรี,บางบัวทอง,เทศบาลเมืองใหม่บางบัวทอง,40.0,40.0
1502,2565,ตุลาคม,นนทบุรี,บางบัวทอง,อบต.บางรักใหญ่,0.0,0.0
1503,2565,ตุลาคม,นนทบุรี,บางบัวทอง,อบต.ละหาร,1.5,0.0
1504,2565,ตุลาคม,นนทบุรี,บางบัวทอง,อบต.ลำโพ,0.0,0.0
1505,2565,ตุลาคม,นนทบุรี,บางใหญ่,เทศบาลเมืองบางแม่นาง,0.0,0.0
1506,2565,ตุลาคม,นนทบุรี,บางใหญ่,เทศบาลตำบลบางม่วง,0.04,0.04
1507,2565,ตุลาคม,นนทบุรี,บางใหญ่,เทศบาลตำบลบางเลน,1.0,1.0
1508,2565,ตุลาคม,นนทบุรี,บางใหญ่,เทศบาลตำบลบางใหญ่,0.0,0.0
1509,2565,ตุลาคม,นนทบุรี,บางใหญ่,เทศบาลตำบลบ้านบางม่วง,41.0,41.0
1510,2565,ตุลาคม,นนทบุรี,บางใหญ่,เทศบาลตำบลเสาธงหิน,0.0,0.0
1511,2565,ตุลาคม,นนทบุรี,บางใหญ่,อบต.บางใหญ่,0.0,0.0
1512,2565,ตุลาคม,นนทบุรี,บางใหญ่,อบต.บ้านใหม่,0.005,0.005
1513,2565,ตุลาคม,นนทบุรี,ปากเกร็ด,เทศบาลนครปากเกร็ด,32.837,32.837
1514,2565,ตุลาคม,นนทบุรี,ปากเกร็ด,เทศบาลตำบลบางพลับ,0.02,0.02
1515,2565,ตุลาคม,นนทบุรี,ปากเกร็ด,อบต.เกาะเกร็ด,0.0,0.0
1516,2565,ตุลาคม,นนทบุรี,ปากเกร็ด,อบต.คลองข่อย,0.0,0.0
1517,2565,ตุลาคม,นนทบุรี,ปากเกร็ด,อบต.คลองพระอุดม,0.0,0.0
1518,2565,ตุลาคม,นนทบุรี,ปากเกร็ด,อบต.ท่าอิฐ,0.012,0.012
1519,2565,ตุลาคม,นนทบุรี,ปากเกร็ด,อบต.บางตะไนย์,0.02,0.02
1520,2565,ตุลาคม,นนทบุรี,ปากเกร็ด,อบต.อ้อมเกร็ด,0.0,0.0
1521,2565,ตุลาคม,นนทบุรี,เมืองนนทบุรี,เทศบาลนครนนทบุรี,62.568,62.568
1522,2565,ตุลาคม,นนทบุรี,เมืองนนทบุรี,เทศบาลเมืองไทรม้า,0.0,0.0
1523,2565,ตุลาคม,นนทบุรี,เมืองนนทบุรี,เทศบาลเมืองบางกร่าง,0.08,0.08
1524,2565,ตุลาคม,นนทบุรี,เมืองนนทบุรี,เทศบาลเมืองบางศรีเมือง,0.0,0.0
1525,2565,ตุลาคม,นนทบุรี,เมืองนนทบุรี,อบต.บางไผ่,0.0,0.0
1526,2565,ตุลาคม,นนทบุรี,เมืองนนทบุรี,อบต.บางรักน้อย,0.0,0.0
1527,2565,พฤศจิกายน,นนทบุรี,ไทรน้อย,เทศบาลตำบลไทรน้อย,0.0,0.0
1528,2565,พฤศจิกายน,นนทบุรี,ไทรน้อย,อบต.ขุนศรี,0.0,0.0
1529,2565,พฤศจิกายน,นนทบุรี,ไทรน้อย,อบต.คลองขวาง,0.0,0.0
1530,2565,พฤศจิกายน,นนทบุรี,ไทรน้อย,อบต.ทวีวัฒนา,0.04,0.04
1531,2565,พฤศจิกายน,นนทบุรี,ไทรน้อย,อบต.ไทรน้อย,0.0,0.0
1532,2565,พฤศจิกายน,นนทบุรี,ไทรน้อย,อบต.ไทรใหญ่,0.0,0.0
1533,2565,พฤศจิกายน,นนทบุรี,ไทรน้อย,อบต.ราษฎร์นิยม,0.0,0.0
1534,2565,พฤศจิกายน,นนทบุรี,ไทรน้อย,อบต.หนองเพรางาย,0.06,0.06
1535,2565,พฤศจิกายน,นนทบุรี,บางกรวย,เทศบาลเมืองบางกรวย,0.0,0.0
1536,2565,พฤศจิกายน,นนทบุรี,บางกรวย,เทศบาลตำบลบางสีทอง,0.094,0.094
1537,2565,พฤศจิกายน,นนทบุรี,บางกรวย,เทศบาลตำบลปลายบาง,5.28,5.28
1538,2565,พฤศจิกายน,นนทบุรี,บางกรวย,เทศบาลตำบลศาลากลาง,0.0,0.0
1539,2565,พฤศจิกายน,นนทบุรี,บางกรวย,อบต.บางขนุน,0.495,0.495
1540,2565,พฤศจิกายน,นนทบุรี,บางกรวย,อบต.บางขุนกอง,0.0,0.0
1541,2565,พฤศจิกายน,นนทบุรี,บางกรวย,อบต.มหาสวัสดิ์,0.0,0.0
1542,2565,พฤศจิกายน,นนทบุรี,บางบัวทอง,เทศบาลเมืองบางคูรัด,0.0,0.0
1543,2565,พฤศจิกายน,นนทบุรี,บางบัวทอง,เทศบาลเมืองบางบัวทอง,2.28,2.28
1544,2565,พฤศจิกายน,นนทบุรี,บางบัวทอง,เทศบาลเมืองบางรักพัฒนา,0.0,0.0
1545,2565,พฤศจิกายน,นนทบุรี,บางบัวทอง,เทศบาลเมืองพิมลราช,0.0,0.0
1546,2565,พฤศจิกายน,นนทบุรี,บางบัวทอง,เทศบาลเมืองใหม่บางบัวทอง,20.0,20.0
1547,2565,พฤศจิกายน,นนทบุรี,บางบัวทอง,อบต.บางรักใหญ่,0.0,0.0
1548,2565,พฤศจิกายน,นนทบุรี,บางบัวทอง,อบต.ละหาร,0.0,0.0
1549,2565,พฤศจิกายน,นนทบุรี,บางบัวทอง,อบต.ลำโพ,0.0,0.0
1550,2565,พฤศจิกายน,นนทบุรี,บางใหญ่,เทศบาลเมืองบางแม่นาง,0.0,0.0
1551,2565,พฤศจิกายน,นนทบุรี,บางใหญ่,เทศบาลตำบลบางม่วง,0.0,0.0
1552,2565,พฤศจิกายน,นนทบุรี,บางใหญ่,เทศบาลตำบลบางเลน,0.021,0.021
1553,2565,พฤศจิกายน,นนทบุรี,บางใหญ่,เทศบาลตำบลบางใหญ่,0.0,0.0
1554,2565,พฤศจิกายน,นนทบุรี,บางใหญ่,เทศบาลตำบลบ้านบางม่วง,0.56,0.56
1555,2565,พฤศจิกายน,นนทบุรี,บางใหญ่,เทศบาลตำบลเสาธงหิน,0.0,0.0
1556,2565,พฤศจิกายน,นนทบุรี,บางใหญ่,อบต.บางใหญ่,0.5,0.5
1557,2565,พฤศจิกายน,นนทบุรี,บางใหญ่,อบต.บ้านใหม่,0.005,0.005
1558,2565,พฤศจิกายน,นนทบุรี,ปากเกร็ด,เทศบาลนครปากเกร็ด,30.427,30.427
1559,2565,พฤศจิกายน,นนทบุรี,ปากเกร็ด,เทศบาลตำบลบางพลับ,0.025,0.025
